site_code,lat,lon,proteccion,proteccion_detallada,edad_mpa,biomasa_piscivoros,riqueza_peces
GBR32,-17.52126,146.50107,protección total,total (otras),1.0,-0.3485025057753605,0.6915549154416742
GBR322,-23.49,152.05,protección total,total (otras),9.0,1.174239151505061,1.1210171452155655
GBR323,-23.49,152.07,protección total,total (otras),9.0,0.17556386160354057,0.7201857307599338
GBR324,-23.49,152.06,protección total,total (otras),9.0,0.835487491868576,0.7774473613964525
GBR325,-23.5,152.05,protección total,total (otras),9.0,-2.4821733557870593,0.37661594694082073
GBR326,-23.5,152.05,protección total,total (otras),9.0,0.7145581035429881,1.4645869290346785
GBR329,-18.66,146.51,protección parcial,parcial,10.0,0.7010160376745548,0.06167697843996717
GBR33,-16.93323,145.98456000000002,protección parcial,parcial,1.0,-0.4509693421430647,0.03304616312170775
GBR33,-16.93323,145.98456000000002,protección parcial,parcial,1.0,0.12766449896851145,-0.13873872878784874
GBR33,-16.93323,145.98456000000002,protección parcial,parcial,1.0,-1.0392645765246848,-0.5968317738799994
GBR330,-18.66,146.49,protección parcial,parcial,10.0,-0.01801093432035323,0.37661594694082073
GBR331,-18.61,146.48,protección parcial,parcial,10.0,0.8983762198704037,0.8347089920329713
GBR332,-18.59,146.5,protección parcial,parcial,10.0,0.0497317291388536,0.2907235009860425
GBR34,-16.92332,145.99626999999998,protección parcial,parcial,1.0,-0.5576507036694115,-0.33915443601566464
GBR35,-16.9221,145.99963,protección parcial,parcial,1.0,0.6365376406046706,0.118938609076486
GBR36,-16.52168,145.53775,protección parcial,parcial,1.0,-0.637995227604739,-1.7706952019286353
GBR37,-16.517789999999998,145.5258,protección parcial,parcial,1.0,-0.10918426660515135,-1.1408172649269281
GBR39,-14.664520000000001,145.6632,protección total,total (otras),1.0,1.8173082743336229,2.0085724200816073
GBR39,-14.664520000000001,145.6632,protección total,total (otras),1.0,-1.2023342283170537,1.2641712218068626
GBR39,-14.664520000000001,145.6632,protección total,total (otras),1.0,0.07802358400064921,0.7201857307599338
GBR4,-23.905070000000002,152.38958,protección parcial,parcial,1.0,-0.37666610527741895,0.2907235009860425
GBR40,-13.973239999999999,144.50097,protección parcial,parcial,1.0,0.9474687068535422,0.6056624694868961
GBR40,-13.973239999999999,144.50097,protección parcial,parcial,1.0,-0.3227314273208825,1.3214328524433814
GBR41,-13.977329999999998,144.50066999999999,protección parcial,parcial,1.0,-2.4821733557870593,1.636371820944235
GBR41,-13.977329999999998,144.50066999999999,protección parcial,parcial,1.0,1.0597993810410253,1.9513107894450885
GBR41,-13.977329999999998,144.50066999999999,protección parcial,parcial,1.0,-0.1129203241978961,1.8081567128537914
GBR42,-13.98066,144.50024,protección parcial,parcial,1.0,1.3752977947547942,2.3807730192189798
GBR43,-13.96062,144.37804,protección parcial,parcial,1.0,0.30636011032444016,2.266249757945942
GBR44,-13.95675,144.3855,protección parcial,parcial,1.0,-0.7173469476394829,2.0944648660363856
GBR44,-13.95675,144.3855,protección parcial,parcial,1.0,-0.018324236891403965,2.5525579111285364
GBR45,-12.28595,143.40371000000002,protección parcial,parcial,1.0,1.1299487098490095,0.26209268566778304
GBR45,-12.28595,143.40371000000002,protección parcial,parcial,1.0,1.131487979658373,-0.024215467514811077
GBR45,-12.28595,143.40371000000002,protección parcial,parcial,1.0,1.1569822467263036,0.5484008388503773
GBR45,-12.28595,143.40371000000002,protección parcial,parcial,1.0,0.9896420585088462,-0.31052362069740524
GBR46,-12.28241,143.41092,protección parcial,parcial,1.0,0.5504280644224719,0.5197700235321178
GBR46,-12.28241,143.41092,protección parcial,parcial,1.0,1.0633387480896521,0.8919706226694902
GBR46,-12.28241,143.41092,protección parcial,parcial,1.0,0.838950798395082,0.34798513162256134
GBR46,-12.28241,143.41092,protección parcial,parcial,1.0,0.6764857656740378,0.3193543163043019
GBR47,-12.28121,143.40708999999998,protección parcial,parcial,1.0,1.0955061520723834,0.1475694243947454
GBR47,-12.28121,143.40708999999998,protección parcial,parcial,1.0,0.6763887187487913,0.26209268566778304
GBR47,-12.28121,143.40708999999998,protección parcial,parcial,1.0,0.9334228736440378,0.26209268566778304
GBR47,-12.28121,143.40708999999998,protección parcial,parcial,1.0,1.0633935150378055,-0.024215467514811077
GBR48,-12.28091,143.40302,protección parcial,parcial,1.0,0.4313474158210444,0.462508392895599
GBR48,-12.28091,143.40302,protección parcial,parcial,1.0,0.8610667516557347,-0.4823085126069617
GBR48,-12.28091,143.40302,protección parcial,parcial,1.0,1.1405710307012065,0.118938609076486
GBR48,-12.28091,143.40302,protección parcial,parcial,1.0,0.646560037223634,0.23346187034952365
GBR49,-12.29055,143.40232,protección parcial,parcial,1.0,0.06131408382663561,-0.0814770981513299
GBR49,-12.29055,143.40232,protección parcial,parcial,1.0,1.707284194822525,-0.11010791346958933
GBR49,-12.29055,143.40232,protección parcial,parcial,1.0,0.35892344871936016,-0.31052362069740524
GBR49,-12.29055,143.40232,protección parcial,parcial,1.0,0.8000808088912288,-0.11010791346958933
GBR5,-23.898220000000002,152.39725,protección total,total (otras),1.0,-0.8096136119767855,0.7774473613964525
GBR53,-11.76571,143.65005,protección total,total (otras),1.0,0.5908168400220335,0.949232253306009
GBR53,-11.76571,143.65005,protección total,total (otras),1.0,1.1073830094952417,0.7201857307599338
GBR53,-11.76571,143.65005,protección total,total (otras),1.0,0.8303566044994691,0.49113920821385837
GBR54,-12.16237,143.64858999999998,protección parcial,parcial,1.0,0.7952242433614128,1.836787528172051
GBR54,-12.16237,143.64858999999998,protección parcial,parcial,1.0,0.2798184768153048,2.0372032353998666
GBR55,-12.38375,143.76197,protección parcial,parcial,2.0,-0.06390737983209702,1.9513107894450885
GBR55,-12.38375,143.76197,protección parcial,parcial,2.0,0.5478565306760288,1.292802037125122
GBR56,-12.38175,143.75672,protección parcial,parcial,2.0,-0.33979695084878125,1.092386329897306
GBR56,-12.38175,143.75672,protección parcial,parcial,2.0,0.4317272763716152,2.1517264966729046
GBR56,-12.38175,143.75672,protección parcial,parcial,2.0,-2.4821733557870593,2.0944648660363856
GBR56,-12.38175,143.75672,protección parcial,parcial,2.0,0.09625203924488282,1.9226799741268292
GBR57,-12.38391,143.77200000000002,protección parcial,parcial,2.0,-0.41969912112634833,1.092386329897306
GBR57,-12.38391,143.77200000000002,protección parcial,parcial,2.0,-0.5794623130217076,0.8060781767147119
GBR57,-12.38391,143.77200000000002,protección parcial,parcial,2.0,-0.06146588511054438,1.292802037125122
GBR57,-12.38391,143.77200000000002,protección parcial,parcial,2.0,-2.4821733557870593,0.4338775775773396
GBR58,-12.62531,143.58327,protección parcial,parcial,2.0,-0.22655676525494348,-0.16736954410610816
GBR58,-12.62531,143.58327,protección parcial,parcial,2.0,0.003945609721854285,0.2907235009860425
GBR59,-12.87385,143.8151,protección parcial,parcial,1.0,-2.4821733557870593,1.7795258975355321
GBR59,-12.87385,143.8151,protección parcial,parcial,1.0,1.559413545418059,2.0658340507181263
GBR6,-23.85665,152.36312,protección total,total (otras),1.0,0.48667662456173283,0.26209268566778304
GBR60,-12.87695,143.82034,protección parcial,parcial,1.0,0.6800573437888096,1.0637555145790467
GBR60,-12.87695,143.82034,protección parcial,parcial,1.0,-0.3521630491061394,2.724342803038093
GBR62,-13.8185,144.28213,protección total,total (otras),2.0,1.0014170099917485,0.5484008388503773
GBR62,-13.8185,144.28213,protección total,total (otras),2.0,-0.4966609932386592,0.4338775775773396
GBR62,-13.8185,144.28213,protección total,total (otras),2.0,0.3918748526505011,0.6056624694868961
GBR63,-13.995270000000001,144.68397,protección total,total (otras),1.0,1.4147224845012563,2.7816044336746115
GBR63,-13.995270000000001,144.68397,protección total,total (otras),1.0,1.0849980612790642,2.3235113885824608
GBR64,-13.98947,144.67643,protección total,total (otras),1.0,0.0815137691547004,1.3786944830799002
GBR64,-13.98947,144.67643,protección total,total (otras),1.0,0.8925910958768525,2.0085724200816073
GBR64,-13.98947,144.67643,protección total,total (otras),1.0,0.2732606937224399,2.0944648660363856
GBR65,-14.0108,144.71335,protección total,total (otras),1.0,0.8473224366859696,1.6650026362624943
GBR65,-14.0108,144.71335,protección total,total (otras),1.0,1.1794184908880463,1.8654183434903102
GBR65,-14.0108,144.71335,protección total,total (otras),1.0,0.7141324765567211,2.266249757945942
GBR66,-14.493170000000001,145.55476000000002,protección parcial,parcial,1.0,0.30270328975690103,0.34798513162256134
GBR67,-14.517420000000001,145.5309,protección total,total (otras),1.0,-0.2346575861980257,1.0351246992607872
GBR67,-14.517420000000001,145.5309,protección total,total (otras),1.0,-0.13253792595198652,0.6056624694868961
GBR67,-14.517420000000001,145.5309,protección total,total (otras),1.0,-1.0477687423233406,0.37661594694082073
GBR68,-14.74355,145.51577,protección total,total (otras),1.0,0.34674331126145297,1.1782787758520843
GBR69,-14.7464,145.517,protección total,total (otras),1.0,0.3679174664059233,0.8919706226694902
GBR7,-23.85839,152.3645,protección total,total (otras),1.0,0.5967975059807857,0.9206014379877496
GBR70,-16.3835,145.571,protección total,total (otras),1.0,1.197498740415854,0.03304616312170775
GBR70,-16.3835,145.571,protección total,total (otras),1.0,0.6615091292304618,-0.22463117474262698
GBR71,-16.38648,145.5726,protección total,total (otras),2.0,1.2829669153834595,0.7488165460781931
GBR72,-16.3902,145.5735,protección total,total (otras),2.0,0.15283202164404394,0.118938609076486
GBR72,-16.3902,145.5735,protección total,total (otras),2.0,0.6564668176552272,0.09030779375822658
GBR73,-16.5487,146.05,protección total,total (otras),2.0,0.08385407507489168,1.6936334515807538
GBR73,-16.5487,146.05,protección total,total (otras),2.0,-1.2291291259369304,1.5218485596711973
GBR74,-16.5515,146.05402,protección total,total (otras),2.0,1.689309486828476,1.8081567128537914
GBR75,-16.55537,146.05687,protección total,total (otras),2.0,-1.025772154293858,1.3500636677616409
GBR77,-16.211029999999997,145.7844,protección parcial,parcial,2.0,-0.2462559135250315,0.6915549154416742
GBR77,-16.211029999999997,145.7844,protección parcial,parcial,2.0,-2.4821733557870593,0.4338775775773396
GBR78,-16.213379999999997,145.7856,protección parcial,parcial,2.0,0.049388636051591966,0.49113920821385837
GBR79,-12.62743,143.58297,protección parcial,parcial,2.0,0.35329373756047955,-0.13873872878784874
GBR8,-23.85162,152.36768999999998,protección total,total (otras),1.0,-0.07025030683777438,-0.31052362069740524
GBR80,-10.79166,142.97184,protección parcial,parcial,2.0,1.0974356332696367,0.1475694243947454
GBR80,-10.79166,142.97184,protección parcial,parcial,2.0,0.1021947449164757,-0.16736954410610816
GBR81,-10.79462,142.97097,protección parcial,parcial,2.0,0.867363250841899,-0.31052362069740524
GBR81,-10.79462,142.97097,protección parcial,parcial,2.0,1.199179201355387,-0.33915443601566464
GBR82,-11.11549,143.02101000000002,protección total,total (otras),2.0,0.9253616493508053,0.118938609076486
GBR84,-11.10772,143.01896000000002,protección total,total (otras),2.0,0.595554964680571,-0.19600035942436755
GBR86,-11.228060000000001,143.35356000000002,protección parcial,parcial,2.0,0.7229243211834371,0.20483105503126425
GBR88,-11.489889999999999,143.84975,protección total,total (otras),2.0,-1.7045754093627663,2.3235113885824608
GBR89,-11.48898,143.85426,protección total,total (otras),2.0,0.3992087108857104,0.8060781767147119
GBR9,-23.86093,152.36279,protección total,total (otras),1.0,-1.8884383945853989,0.7488165460781931
GBR91,-11.98055,143.65133,protección parcial,parcial,2.0,-0.29689455324202313,0.7201857307599338
GBR93,-12.29665,143.41701,protección parcial,parcial,2.0,0.8137524123051231,0.6342932848051555
GBR94,-22.37482,152.54288,protección parcial,parcial,3.0,-0.1016026227791011,0.1475694243947454
GBR94,-22.37482,152.54288,protección parcial,parcial,3.0,-0.15890053450894248,0.5770316541686367
GBR96,-14.51005,145.52432,protección total,total (otras),3.0,0.043346529110719734,0.34798513162256134
GBR98,-18.87268,147.71152,protección parcial,parcial,3.0,0.3232839382937818,0.5770316541686367
GBR98,-18.87268,147.71152,protección parcial,parcial,3.0,-0.1834034801574689,0.06167697843996717
GBR99,-18.87096,147.70574,protección parcial,parcial,3.0,0.19451152735756422,0.5770316541686367
GBR99,-18.87096,147.70574,protección parcial,parcial,3.0,-0.5971583009032041,0.09030779375822658
GC1,-16.47914,139.2713,sin protección,sin protección,,0.7927153718001636,-1.0835556342904094
GC3,-16.413610000000002,139.63388999999998,sin protección,sin protección,,1.087548738443646,-0.8258782964260747
GC4,-16.39255,139.62931,sin protección,sin protección,,1.2978457600278652,-0.9976631883356312
GC5,-16.38094,139.59973,sin protección,sin protección,,0.5656295967137057,-1.3412329721547442
GC6,-16.378,139.59747,sin protección,sin protección,,0.4671221014408335,-1.1121864496086689
GC9,-16.23366,139.25151,sin protección,sin protección,,0.7522240916804865,-0.13873872878784874
GC9,-16.23366,139.25151,sin protección,sin protección,,1.2612164820395457,0.03304616312170775
HAWAII1,21.28665,-157.86125,sin protección,sin protección,,-1.276732049220698,-0.4536776972887023
HAWAII1,21.28665,-157.86125,sin protección,sin protección,,-0.08809435058183575,-1.1408172649269281
HAWAII2,21.2735,-157.83919,sin protección,sin protección,,-0.8929780983131628,-0.7686166657895559
HAWAII2,21.2735,-157.83919,sin protección,sin protección,,-0.007137806648586906,-0.3964160666521835
HAWAII3,21.261879999999998,-157.82866,protección parcial,parcial,20.0,-1.8325672939668378,-1.8279568325651543
HAWAII3,21.261879999999998,-157.82866,protección parcial,parcial,20.0,-2.4821733557870593,-1.598910310019079
HAWAII4,21.287860000000002,-157.86465,sin protección,sin protección,,-2.4821733557870593,-0.7686166657895559
HAWAII4,21.287860000000002,-157.86465,sin protección,sin protección,,-1.105346553294176,-1.255340526199966
HAWAII5,21.65421,-158.06438,protección parcial,parcial,9.0,-2.4821733557870593,-1.5130178640643006
HAWAII5,21.65421,-158.06438,protección parcial,parcial,9.0,-0.8630203755251091,-0.711355035153037
HAWAII7,21.636110000000002,-158.06951999999998,protección parcial,parcial,20.0,0.22601613429699308,-0.36778525133392403
HAWAII8,21.271179999999998,-157.6926,protección total,total (grande y antigua),36.0,0.11925028239720153,-0.024215467514811077
HAWAII8,21.271179999999998,-157.6926,protección total,total (grande y antigua),36.0,-0.3503472414916056,-0.6540934045165182
HAWAII9,21.269660000000002,-157.69544,protección total,total (grande y antigua),36.0,-2.4821733557870593,-0.711355035153037
HAWAII9,21.269660000000002,-157.69544,protección total,total (grande y antigua),36.0,-2.4821733557870593,-0.4823085126069617
JAPAN10,26.645559999999996,127.82425,sin protección,sin protección,,-0.5659726932670776,1.3500636677616409
JAPAN11,26.633940000000003,127.86466999999999,sin protección,sin protección,,-1.2126116760490537,0.5484008388503773
JAPAN5,26.4438,127.77268000000001,sin protección,sin protección,,-1.4727408562197777,1.3500636677616409
JAPAN6,26.654459999999997,127.85755,sin protección,sin protección,,-1.0367136794977572,0.1475694243947454
JAPAN7,26.66396,127.87361000000001,sin protección,sin protección,,-1.4075990174502373,0.09030779375822658
