caseid,peso,grupo_experimental,apoya_nacionalismo_blanco,apoya_sin_descripcion,apoya_con_descripcion,genero,edad,edad_grupo,educacion,ingreso_percentil,ingreso_quintil,asistencia_religiosa,partido,ideologia,voto_2020,dificultades_personales_n,amigos_solo_online_n,redes_frecuencia,redes_politica_n,identidad_blanca_indice,apoyo_violencia_indice,conspiracion_indice,condado_pct_blanco_2019,condado_cambio_pct_blanco,condado_distress,condado_ruralidad,info_pct_correcto
1649223905,0.195400326138918,treated,1,,1.0,Woman,55,45-64,No HS,10.0,0-20%,Seldom,Republican,Not sure,Trump,0,0.0,1.0,2.0,100.0,0.0,50.0,56.892303466796875,-3.611827850341797,0.5805234313011169,Medium/small metro,40.0
1649257181,0.749127528571954,treated,0,,0.0,Man,43,30-44,High school graduate,43.0,41-60%,Never,Republican,Conservative,Trump,0,0.0,3.0,2.0,62.975581163760964,0.0,34.403796680078266,70.57164764404297,-5.1238250732421875,-0.19401530921459198,Central metro,100.0
1649263813,4.17292627185123,control,0,0.0,,Man,34,30-44,Some college,10.0,0-20%,Never,Not sure,Not sure,Did not vote,2,1.0,4.0,0.0,44.13709929498004,0.0,67.9992633763613,92.229736328125,-1.4549179077148438,-0.022779114544391632,Medium/small metro,0.0
1649278159,0.540138065842512,treated,0,,0.0,Man,64,45-64,High school graduate,86.0,81-100%,Never,Democrat,Liberal,Biden,1,0.0,2.0,1.0,30.867173640717287,0.0,0.0,67.56761932373047,-7.674201965332031,-0.9746545553207397,Suburban metro,80.0
1649442235,2.93803018045825,control,0,0.0,,Man,49,45-64,2-year,10.0,0-20%,Never,Independent,Very liberal,Did not vote,2,0.0,2.0,0.0,19.13533891224424,0.0,63.29736503632217,82.06077575683594,-3.1788787841796875,0.3747991919517517,Medium/small metro,20.0
1649474873,0.649261754275207,treated,0,,0.0,Woman,77,65+,High school graduate,43.0,41-60%,Weekly,Democrat,Moderate,Biden,2,0.0,2.0,1.0,,0.0,100.0,74.66143035888672,-3.9669723510742188,-1.005047082901001,Medium/small metro,100.0
1649534407,0.939557087905215,treated,0,,0.0,Man,21,18-29,High school graduate,86.0,81-100%,Weekly,Democrat,Liberal,Trump,2,0.0,3.0,1.0,59.753691821435574,0.0,75.0,46.72114562988281,-7.975696563720703,-0.6532940864562988,Central metro,40.0
1649599067,0.232745272669928,control,0,0.0,,Man,52,45-64,Some college,32.0,21-40%,Never,Independent,Moderate,Other,0,0.0,2.0,2.0,4.9380166328285275,0.0,59.403796680078266,66.2629623413086,-7.3631591796875,-0.8534528613090515,Non-metro,60.0
1649631151,0.189072937308242,control,0,0.0,,Woman,38,30-44,No HS,22.0,21-40%,Seldom,Independent,Moderate,Trump,1,0.0,1.0,0.0,55.95138031890475,0.0,58.59546669628303,93.67178344726562,-1.562255859375,-0.5668503046035767,Non-metro,20.0
1649690577,1.07567526413403,control,0,0.0,,Man,60,45-64,High school graduate,10.0,0-20%,Seldom,Republican,Very conservative,Trump,0,2.0,2.0,0.0,71.41736079735499,0.0,100.0,93.27853393554688,-1.1485061645507812,0.9345411658287048,Non-metro,80.0
1649731025,0.567467797317307,treated,0,,0.0,Other,51,45-64,2-year,86.0,81-100%,Never,Democrat,Moderate,Biden,0,1.0,3.0,0.0,0.0,0.0,0.0,55.241024017333984,-3.7933311462402344,-0.7903984785079956,Central metro,90.0
1649725763,0.828617164716874,treated,0,,0.0,Woman,72,65+,Some college,32.0,21-40%,Never,Democrat,Liberal,Biden,0,2.0,3.0,0.0,27.735578217210055,0.0,0.0,75.50969696044922,-2.9343643188476562,0.4031180441379547,Non-metro,70.0
1649731271,0.519225442146186,control,0,0.0,,Man,86,65+,Some college,52.0,41-60%,Weekly,Republican,Very conservative,Trump,0,1.0,3.0,1.0,56.1976363583694,0.0,75.0,71.67387390136719,-5.3472137451171875,-0.3913693130016327,Medium/small metro,100.0
1649758977,0.986935388119682,treated,0,,0.0,Man,57,45-64,High school graduate,10.0,0-20%,Yearly,Democrat,Moderate,Biden,3,0.0,1.0,1.0,50.000000000000014,0.0,14.105695020117402,81.49484252929688,4.2267303466796875,1.2078450918197632,Non-metro,
1649779885,1.81740876269093,treated,0,,0.0,Woman,41,30-44,Some college,1.0,0-20%,Weekly,Democrat,Liberal,Did not vote,0,0.0,1.0,0.0,5.198385579810352,0.0,75.0,83.46697998046875,-1.9443817138671875,-0.9436708688735962,Suburban metro,50.0
1649773149,0.519225442146186,control,1,1.0,,Man,72,65+,2-year,43.0,41-60%,Never,Republican,Very conservative,Trump,0,0.0,3.0,3.0,70.96899720655952,0.0,91.40453330371696,48.786102294921875,-8.513687133789062,-0.7212992906570435,Central metro,90.0
1649792639,0.785045694589196,treated,0,,0.0,Woman,62,45-64,Some college,75.0,61-80%,Never,Republican,Conservative,Trump,0,0.0,2.0,1.0,58.998936699605366,0.0,100.0,72.29337310791016,-0.00386810302734375,0.018274148926138878,Non-metro,100.0
1649797439,0.314805510276394,control,0,0.0,,Woman,64,45-64,Some college,60.0,41-60%,Don't know,Republican,Conservative,Biden,0,0.0,2.0,0.0,39.15486524958387,0.0,0.0,46.72114562988281,-7.975696563720703,-0.6532940864562988,Central metro,40.0
1649810023,0.366840912721641,treated,0,,0.0,Man,22,18-29,4-year,81.0,81-100%,Yearly,Independent,Moderate,Biden,1,1.0,1.0,0.0,44.8219282815208,55.82103785896402,61.70263496367784,26.203954696655273,-2.6932945251464844,-0.22114193439483643,Central metro,0.0
1649811493,4.07594411966211,control,0,0.0,,Woman,21,18-29,High school graduate,,,Weekly,Republican,Moderate,Did not vote,0,0.0,5.0,0.0,50.000000000000014,0.0,50.0,70.99514770507812,-7.421928405761719,-1.1140214204788208,Suburban metro,20.0
1649811553,1.09642260391199,control,0,0.0,,Woman,34,30-44,High school graduate,32.0,21-40%,Weekly,Democrat,Moderate,Did not vote,1,0.0,2.0,0.0,22.178385797432917,0.0,36.70263496367783,82.06077575683594,-3.1788787841796875,0.3747991919517517,Medium/small metro,10.0
1649535661,0.419981735006766,treated,0,,0.0,Man,48,45-64,Post-grad,86.0,81-100%,Never,Independent,Liberal,Biden,2,0.0,2.0,1.0,20.73077142807842,0.0,50.0,59.606414794921875,-8.995010375976562,-1.3278628587722778,Central metro,80.0
1649835315,0.610434008277863,treated,0,,0.0,Woman,32,30-44,No HS,22.0,21-40%,Never,Independent,Not sure,Did not vote,1,0.0,1.0,0.0,45.061983367171486,0.0,18.807593360156535,76.01979064941406,-4.484321594238281,-0.2384674996137619,Medium/small metro,0.0
1649835397,0.634074013460463,treated,0,,0.0,Man,68,65+,Some college,22.0,21-40%,Yearly,,,Trump,0,,5.0,1.0,51.35361704744769,0.0,50.0,80.00320434570312,-2.2319259643554688,0.8912052512168884,Non-metro,70.0
1649836639,0.785045694589196,treated,0,,0.0,Woman,49,45-64,Some college,52.0,41-60%,Never,Republican,Conservative,Trump,1,0.0,2.0,0.0,56.42181815376713,0.0,16.404533303716963,77.5453109741211,-6.454139709472656,-0.273947149515152,Suburban metro,30.0
1649836975,0.413104041615654,control,0,0.0,,Man,21,18-29,2-year,43.0,41-60%,Seldom,Democrat,Liberal,Biden,0,3.0,3.0,0.0,40.5526997095992,0.0,13.297365036322171,77.71156311035156,-5.855415344238281,-0.5559371113777161,Medium/small metro,100.0
1649847731,1.71283432358481,treated,0,,0.0,Woman,50,45-64,High school graduate,68.0,61-80%,Never,Independent,Not sure,Did not vote,1,1.0,2.0,0.0,65.53062546553227,0.0,50.0,79.43644714355469,-4.99603271484375,-1.2630475759506226,Suburban metro,0.0
1649855783,0.814261151834104,treated,0,,0.0,Woman,19,18-29,Some college,1.0,0-20%,Weekly,Republican,Very conservative,Trump,4,0.0,1.0,0.0,40.182529074891384,0.0,50.0,70.04851531982422,-1.0682754516601562,0.06540784984827042,Non-metro,80.0
1649862011,0.745182956150278,control,0,0.0,,Man,54,45-64,Some college,68.0,61-80%,Monthly,Republican,Very conservative,Trump,1,0.0,3.0,2.0,33.072292244678124,0.0,9.403796680078264,49.52151107788086,-0.7897872924804688,1.0669995546340942,Central metro,80.0
1649908591,3.27573070095335,treated,0,,0.0,Man,23,18-29,4-year,60.0,41-60%,Never,Independent,Moderate,Did not vote,2,0.0,1.0,1.0,47.17662541469711,0.0,61.70263496367784,42.28560256958008,-2.9276657104492188,-0.09489163011312485,Central metro,30.0
1649940179,0.30733335434871,treated,0,,0.0,Woman,35,30-44,2-year,75.0,61-80%,Seldom,Democrat,Moderate,Biden,0,0.0,2.0,3.0,51.64420421266326,0.0,50.0,83.66969299316406,-4.513359069824219,-1.7910032272338867,Suburban metro,60.0
1650046607,0.481396057373139,treated,0,,0.0,Woman,50,45-64,2-year,86.0,81-100%,Yearly,Democrat,Very conservative,Biden,0,,2.0,0.0,50.000000000000014,0.0,70.29810165996086,84.26769256591797,-1.6732635498046875,-0.6775198578834534,Non-metro,40.0
1650015417,0.544182317091462,treated,0,,0.0,Man,50,45-64,High school graduate,1.0,0-20%,Never,Independent,Moderate,Other,0,0.0,2.0,0.0,65.26849613581464,0.0,54.701898340039136,95.27902221679688,-2.1011505126953125,-1.020800232887268,Medium/small metro,20.0
1650042849,1.31622684346175,control,0,0.0,,Woman,51,45-64,No HS,1.0,0-20%,Seldom,Democrat,Very liberal,Did not vote,0,0.0,2.0,0.0,52.94904956328187,0.0,57.809066607433934,60.31833267211914,-8.400074005126953,-1.0916374921798706,Suburban metro,30.0
1650092359,0.529033820904917,control,0,0.0,,Woman,52,45-64,2-year,52.0,41-60%,Never,Democrat,Very liberal,Biden,1,,1.0,3.0,19.823688664256597,0.0,0.0,46.72114562988281,-7.975696563720703,-0.6532940864562988,Central metro,60.0
1650093543,0.388819061446299,treated,0,,0.0,Man,73,65+,Some college,60.0,41-60%,Monthly,Democrat,Liberal,Biden,1,0.0,5.0,0.0,60.77508576849534,0.0,63.29736503632217,93.91522979736328,-1.9023666381835938,0.2126939296722412,Non-metro,80.0
1650115907,0.921953453428764,treated,0,,0.0,Woman,24,18-29,Some college,22.0,21-40%,Yearly,Democrat,Very liberal,Biden,3,1.0,1.0,0.0,0.0,0.0,75.0,74.35486602783203,-4.744071960449219,0.26686182618141174,Non-metro,40.0
1650160535,2.28561469877087,control,0,0.0,,Woman,26,18-29,High school graduate,,,Don't know,Not sure,Not sure,Did not vote,3,0.0,2.0,0.0,62.79948781940038,0.0,76.59473007264434,57.90188980102539,-7.760097503662109,-0.5932823419570923,Medium/small metro,0.0
1650226319,0.281033219550652,treated,0,,0.0,Woman,34,30-44,High school graduate,22.0,21-40%,Seldom,Republican,Moderate,Trump,1,0.0,2.0,0.0,50.000000000000014,0.0,100.0,85.0722885131836,-2.3770370483398438,-0.10242003947496414,Suburban metro,50.0
1650385479,2.28561469877087,treated,0,,0.0,Woman,27,18-29,High school graduate,32.0,21-40%,Seldom,Democrat,Moderate,Did not vote,5,0.0,3.0,3.0,25.022074244066943,8.391506587126234,54.701898340039136,42.77462387084961,-9.007991790771484,-0.19702109694480896,Central metro,10.0
1650566049,0.636208508785864,treated,0,,0.0,Man,69,65+,High school graduate,43.0,41-60%,Never,Democrat,Very liberal,Biden,0,0.0,4.0,1.0,39.92361956574797,0.0,0.0,70.76358032226562,-8.022003173828125,-0.9436473250389099,Suburban metro,90.0
1650614585,0.360215413275911,treated,0,,0.0,Woman,60,45-64,High school graduate,52.0,41-60%,Never,Democrat,Moderate,Biden,0,2.0,5.0,0.0,21.736292084885218,0.0,0.0,67.86344909667969,-2.1739959716796875,0.7369464635848999,Medium/small metro,80.0
1650637117,0.534532100108864,control,1,1.0,,Woman,60,45-64,High school graduate,52.0,41-60%,Never,Republican,Conservative,Trump,1,0.0,4.0,0.0,100.0,0.0,100.0,27.674318313598633,-4.356573104858398,-0.2407391220331192,Central metro,80.0
1650638327,0.393816108505578,treated,0,,0.0,Woman,33,30-44,No HS,,,Never,Not sure,Moderate,Did not vote,4,1.0,3.0,0.0,36.81780178939632,0.0,0.0,54.694244384765625,-0.8170433044433594,0.9668444991111755,Medium/small metro,20.0
1650669591,2.73121007459142,treated,0,,0.0,Man,39,30-44,High school graduate,1.0,0-20%,Weekly,Republican,Conservative,Did not vote,3,0.0,1.0,0.0,62.220939755114024,0.0,100.0,68.2245864868164,-7.31243896484375,-1.0895299911499023,Suburban metro,60.0
1650714467,0.527106889384385,control,0,0.0,,Man,29,18-29,High school graduate,22.0,21-40%,Never,Democrat,Liberal,Biden,0,0.0,2.0,1.0,15.532385848268072,0.0,71.89283173260522,77.52213287353516,-3.9719314575195312,0.48417261242866516,Medium/small metro,90.0
1650754867,1.27544786267613,treated,0,,0.0,Woman,22,18-29,2-year,22.0,21-40%,Monthly,Republican,Conservative,Trump,1,1.0,2.0,1.0,42.999633781946535,0.0,66.40453330371697,76.8036117553711,-0.2210693359375,0.11009220033884048,Non-metro,60.0
1650767521,0.944084727568149,control,0,0.0,,Man,66,65+,High school graduate,60.0,41-60%,Seldom,Republican,Moderate,Trump,2,0.0,2.0,2.0,36.68585693316961,0.0,88.29736503632219,75.63185119628906,-4.294708251953125,0.2055257260799408,Medium/small metro,80.0
1650794419,1.62743369021996,control,0,0.0,,Man,62,45-64,High school graduate,32.0,21-40%,Weekly,Republican,Liberal,Trump,2,0.0,3.0,1.0,49.159208892812764,0.0,14.105695020117402,82.70336151123047,-4.21881103515625,-0.27052029967308044,Medium/small metro,60.0
1650806507,1.39783313975952,control,0,0.0,,Woman,26,18-29,High school graduate,52.0,41-60%,Never,Not sure,Not sure,Did not vote,1,1.0,2.0,0.0,31.55376300999384,0.0,50.0,73.74656677246094,-4.244270324707031,-0.6054556369781494,Central metro,0.0
1651469863,0.958691608524609,control,1,1.0,,Woman,53,45-64,2-year,75.0,61-80%,Weekly,Republican,Very conservative,Trump,0,,5.0,0.0,89.41523419656569,0.0,50.0,51.90876770019531,-8.075443267822266,-0.9817274212837219,Suburban metro,60.0
1651375045,0.566329376112285,control,0,0.0,,Man,68,65+,Some college,52.0,41-60%,Never,Republican,Very conservative,Trump,0,1.0,2.0,3.0,78.83849865411493,32.536886423107966,100.0,93.28905487060547,-0.646209716796875,1.6255818605422974,Non-metro,80.0
1651316239,1.02833995464691,control,0,0.0,,Woman,57,45-64,2-year,93.0,81-100%,Weekly,Republican,Conservative,Trump,2,0.0,4.0,3.0,44.35325082939422,0.0,100.0,77.82386016845703,-2.8969497680664062,-0.9792576432228088,Suburban metro,90.0
1650415895,1.0350179320386,control,0,0.0,,Woman,70,65+,4-year,68.0,61-80%,Never,Democrat,Liberal,Biden,1,0.0,4.0,0.0,55.700501070744885,0.0,28.8935683562439,72.07244873046875,-3.5828170776367188,0.6065611243247986,Medium/small metro,70.0
1651468757,0.980393619649012,treated,0,,0.0,Man,62,45-64,Post-grad,75.0,61-80%,Never,Republican,Conservative,Trump,0,2.0,4.0,2.0,61.59812948951055,33.333333333333336,70.29810165996086,34.478031158447266,-5.250873565673828,0.8970238566398621,Central metro,90.0
1651247603,0.691596965987993,treated,0,,0.0,Man,71,65+,2-year,81.0,81-100%,Weekly,Republican,Conservative,Trump,0,0.0,,0.0,49.1547683217346,0.0,86.70263496367784,87.76461029052734,-4.740997314453125,-0.4363521933555603,Medium/small metro,90.0
1651498529,0.591281639874409,treated,0,,0.0,Man,72,65+,4-year,75.0,61-80%,Never,Democrat,Very liberal,Biden,0,0.0,1.0,0.0,12.86577947603496,0.0,29.70189834003913,48.786102294921875,-8.513687133789062,-0.7212992906570435,Central metro,90.0
1651509127,1.12133710746607,control,0,0.0,,Woman,60,45-64,Post-grad,90.0,81-100%,Monthly,Republican,Conservative,Trump,0,0.0,2.0,1.0,58.64457043071673,0.0,75.0,73.98591613769531,-4.7506561279296875,-0.620426595211029,Central metro,90.0
1651498667,1.07567526413403,control,0,0.0,,Man,59,45-64,High school graduate,22.0,21-40%,Yearly,Republican,Conservative,Trump,0,0.0,2.0,3.0,72.1766254146971,0.0,75.0,51.845458984375,-4.338661193847656,0.6346306204795837,Medium/small metro,90.0
1651497957,0.778803096108817,control,0,0.0,,Man,64,45-64,Post-grad,86.0,81-100%,Weekly,Democrat,Very liberal,Biden,1,0.0,2.0,3.0,29.199065876817517,0.0,4.701898340039135,43.825042724609375,-7.333271026611328,-1.1105722188949585,Suburban metro,90.0
1651499463,0.634074013460463,treated,0,,0.0,Man,70,65+,2-year,68.0,61-80%,Never,Republican,Moderate,Trump,0,0.0,3.0,2.0,100.0,0.0,100.0,57.36155319213867,-3.0774765014648438,-0.5014792084693909,Suburban metro,100.0
1651498207,1.43301460058236,control,0,0.0,,Man,33,30-44,Post-grad,81.0,81-100%,Monthly,Republican,Conservative,Trump,0,0.0,3.0,1.0,61.490019260086555,0.0,8.595466696283037,31.538908004760742,-6.90919303894043,-1.4434903860092163,Central metro,100.0
1651360899,0.356280219523958,treated,0,,0.0,Man,47,45-64,Post-grad,90.0,81-100%,Yearly,Democrat,Moderate,Biden,0,0.0,1.0,0.0,13.422184371820604,0.0,25.0,62.89094161987305,-7.520374298095703,-0.31108883023262024,Medium/small metro,100.0
1651286069,3.3998107198482,control,1,0.0,,Man,29,18-29,High school graduate,1.0,0-20%,Weekly,Independent,Conservative,Did not vote,1,1.0,5.0,3.0,52.35469713317633,19.237135394828886,21.106431643756096,78.22673034667969,-4.2115478515625,0.9128392338752747,Medium/small metro,30.0
1651499589,1.11021133785589,control,0,0.0,,Woman,71,65+,4-year,43.0,41-60%,Weekly,Independent,Moderate,Biden,0,0.0,3.0,0.0,31.175562114302473,0.0,29.70189834003913,51.73329162597656,-5.464199066162109,-0.21049226820468903,Medium/small metro,80.0
1651451565,0.529033820904917,treated,0,,0.0,Woman,54,45-64,Some college,32.0,21-40%,Never,Democrat,Not sure,Biden,1,0.0,2.0,0.0,60.730754642744415,0.0,57.000736623638694,57.44032669067383,-7.568935394287109,-0.4740819036960602,Suburban metro,40.0
1644993921,0.458338395120861,treated,0,,0.0,Man,65,65+,Some college,22.0,21-40%,Yearly,Democrat,Liberal,Biden,1,0.0,2.0,3.0,12.530974898251747,0.0,0.0,55.241024017333984,-3.7933311462402344,-0.7903984785079956,Central metro,90.0
1651450801,0.888815683800503,control,0,0.0,,Woman,71,65+,2-year,68.0,61-80%,Never,Democrat,Moderate,Biden,0,0.0,3.0,1.0,6.776184422655754,0.0,4.701898340039135,88.45032501220703,-2.622222900390625,0.1504935920238495,Medium/small metro,80.0
1651514873,1.22960444478011,treated,0,,0.0,Woman,84,65+,Some college,60.0,41-60%,Weekly,Republican,Conservative,Trump,1,0.0,2.0,0.0,61.59812948951055,0.0,100.0,68.34278869628906,-3.16925048828125,-0.5743451714515686,Medium/small metro,100.0
1651501965,0.715875004724905,treated,0,,0.0,Woman,50,45-64,Post-grad,93.0,81-100%,Yearly,Republican,Conservative,Trump,0,0.0,2.0,3.0,50.000000000000014,0.0,67.9992633763613,71.00167846679688,-3.7357330322265625,-0.9116430878639221,Suburban metro,90.0
1651356319,0.591281639874409,control,0,0.0,,Man,76,65+,4-year,86.0,81-100%,Never,Democrat,Moderate,Biden,0,0.0,5.0,0.0,7.797578369715524,0.0,0.0,40.02138137817383,-9.712039947509766,-0.7231956720352173,Central metro,80.0
1651515501,0.773170363516485,control,0,0.0,,Man,45,45-64,4-year,90.0,81-100%,Never,Independent,Conservative,Trump,1,3.0,4.0,1.0,10.13640221263888,0.0,50.0,75.77816772460938,-6.4171295166015625,-1.0772788524627686,Suburban metro,100.0
1651499491,1.78228850953832,treated,0,,0.0,Woman,55,45-64,4-year,32.0,21-40%,Never,Democrat,Moderate,Trump,0,1.0,2.0,0.0,49.05912433027525,0.0,88.29736503632219,64.42232513427734,-11.749885559082031,-0.3039110004901886,Medium/small metro,70.0
1651526339,0.423592683377817,treated,0,,0.0,Man,57,45-64,4-year,90.0,81-100%,Never,Democrat,Liberal,Biden,0,1.0,4.0,1.0,14.313393845389458,0.0,0.0,59.606414794921875,-8.995010375976562,-1.3278628587722778,Central metro,90.0
1651375431,0.388266599465467,treated,0,,0.0,Man,74,65+,Post-grad,22.0,21-40%,Weekly,Independent,Moderate,Biden,0,0.0,5.0,0.0,38.30787318858267,0.0,25.0,40.02138137817383,-9.712039947509766,-0.7231956720352173,Central metro,90.0
1650846663,0.842078773602708,control,0,0.0,,Woman,64,45-64,2-year,86.0,81-100%,Seldom,Republican,Very conservative,Trump,0,,2.0,1.0,69.9521127550117,0.0,100.0,65.6031723022461,-3.438079833984375,-1.1208586692810059,Medium/small metro,100.0
1651211257,0.481396057373139,control,0,0.0,,Woman,47,45-64,2-year,43.0,41-60%,Never,Democrat,Liberal,Biden,2,1.0,3.0,3.0,7.5372094227337,0.0,0.0,74.25305938720703,-3.2377700805664062,0.31048697233200073,Suburban metro,70.0
1651392099,0.448503518386511,treated,0,,0.0,Woman,41,30-44,Some college,32.0,21-40%,Never,Republican,Not sure,Trump,0,0.0,4.0,0.0,56.015159422577824,8.391506587126234,62.51096494747307,45.55858612060547,-5.690952301025391,-0.8244234323501587,Central metro,30.0
1650944489,0.318393034265089,control,0,0.0,,Man,69,65+,2-year,32.0,21-40%,Never,Independent,Liberal,Biden,0,0.0,1.0,1.0,2.5991927899051785,0.0,0.0,89.92963409423828,-1.7613906860351562,-0.40612414479255676,Non-metro,80.0
1651185101,0.73375094137201,control,0,0.0,,Man,73,65+,4-year,22.0,21-40%,Seldom,Republican,Very conservative,Trump,0,0.0,2.0,3.0,74.76778794361873,0.0,91.40453330371696,71.05171966552734,-5.200279235839844,-1.1482493877410889,Central metro,80.0
1650826339,0.68427885195996,treated,1,,1.0,Man,38,30-44,4-year,81.0,81-100%,Weekly,Democrat,Very conservative,Biden,0,1.0,1.0,2.0,61.20570197311875,0.0,0.0,42.28560256958008,-2.9276657104492188,-0.09489163011312485,Central metro,50.0
1649932913,0.375320468600219,control,1,0.0,,Man,68,65+,2-year,43.0,41-60%,Monthly,Independent,Liberal,Biden,0,3.0,2.0,1.0,4.9380166328285275,0.0,100.0,26.203954696655273,-2.6932945251464844,-0.22114193439483643,Central metro,100.0
1651229969,0.549542381871753,treated,0,,0.0,Man,71,65+,Post-grad,86.0,81-100%,Never,Independent,Moderate,Biden,1,0.0,3.0,2.0,9.245192739070024,0.0,4.701898340039135,83.04989624023438,-3.2457809448242188,-1.2235031127929688,Medium/small metro,80.0
1651857063,0.628935951382387,treated,0,,0.0,Woman,23,18-29,4-year,81.0,81-100%,Never,Democrat,Very liberal,Biden,1,0.0,1.0,2.0,24.114991480245116,0.0,86.70263496367784,75.24253845214844,-2.6444473266601562,-0.8838396668434143,Suburban metro,90.0
1652136675,1.25804461871335,treated,0,,0.0,Man,29,18-29,Some college,43.0,41-60%,Don't know,Republican,Very conservative,Trump,1,1.0,4.0,0.0,50.000000000000014,66.66666666666667,32.80906660743393,77.52213287353516,-3.9719314575195312,0.48417261242866516,Medium/small metro,60.0
1652253879,0.814913964478173,treated,0,,0.0,Man,24,18-29,Some college,68.0,61-80%,Yearly,Independent,Not sure,Trump,0,0.0,4.0,1.0,0.0,14.096197938504446,21.892831732605206,51.90876770019531,-8.075443267822266,-0.9817274212837219,Suburban metro,20.0
1652371513,0.930220093998947,control,0,0.0,,Man,29,18-29,4-year,86.0,81-100%,Weekly,Republican,Conservative,Trump,0,,2.0,0.0,77.07225394212759,91.60849341287377,100.0,58.916221618652344,-4.572032928466797,0.3518431782722473,Central metro,60.0
1652726825,0.79020983187003,treated,0,,0.0,Man,27,18-29,2-year,68.0,61-80%,Monthly,Democrat,Moderate,Biden,1,0.0,1.0,1.0,35.61644345950648,0.0,14.105695020117402,43.64125442504883,-1.1114463806152344,1.1227920055389404,Central metro,70.0
1653082843,0.971339878534259,treated,0,,0.0,Woman,26,18-29,4-year,75.0,61-80%,Never,Democrat,Moderate,Biden,0,1.0,2.0,2.0,7.667393896224615,0.0,33.59546669628303,86.9010238647461,-2.9579086303710938,0.24976734817028046,Medium/small metro,10.0
