t_s,lat,lon,elevacion_m,dist_acum_m,temp_aire_c
2231,36.451625442132354,128.18945137783885,53.59999847412109,6042.4,16.0
2232,36.45164698362351,128.18946931511164,53.59999847412109,6045.2,16.0
2233,36.45166860893369,128.18948674947023,53.59999847412109,6048.1,16.0
2234,36.45168880932033,128.18950393237174,53.59999847412109,6050.8,16.0
2235,36.45170641131699,128.1895201932639,53.59999847412109,6053.3,16.0
2236,36.45172778517008,128.18953704088926,53.59999847412109,6056.1,16.0
2237,36.45175091922283,128.1895551458001,53.59999847412109,6059.1,16.0
2238,36.45177539438009,128.1895717419684,53.59999847412109,6062.2,16.0
2239,36.45179961808026,128.18958582356572,53.59999847412109,6065.2,16.0
2240,36.45182115957141,128.18960015662014,53.59999847412109,6067.9,16.0
2241,36.45184219814837,128.18961256183684,53.59999847412109,6070.5,16.0
2242,36.45186667330563,128.1896264757961,53.59999847412109,6073.5,16.0
2243,36.4518906455487,128.18964013829827,53.59999847412109,6076.4,16.0
2244,36.45191553980112,128.18965346552432,53.59999847412109,6079.4,16.0
2245,36.45193884149194,128.1896668765694,53.59999847412109,6082.3,16.0
2246,36.45196524448693,128.18967970088124,53.59999847412109,6085.4,16.0
2247,36.45198913291097,128.1896925251931,53.59999847412109,6088.3,16.0
2248,36.45201109349728,128.18970660679042,53.59999847412109,6091.1,16.0
2249,36.452034479007125,128.18971993401647,53.59999847412109,6093.9,16.0
2250,36.45205761305988,128.1897366978228,53.59999847412109,6096.9,16.0
2251,36.452082926407456,128.1897464208305,53.59999847412109,6099.9,16.0
2252,36.45210513845086,128.18975983187556,53.59999847412109,6102.6,16.0
2253,36.4521308708936,128.18977408111095,53.59999847412109,6105.7,16.0
2254,36.4521565195173,128.18978782743216,53.59999847412109,6108.9,16.0
2255,36.4521810784936,128.18980132229626,53.59999847412109,6111.8,16.0
2256,36.452203541994095,128.18981364369392,53.59999847412109,6114.6,16.0
2257,36.45222642458975,128.18982613272965,53.59999847412109,6117.3,16.0
2258,36.45224838517606,128.1898371130228,53.59999847412109,6120.0,16.0
2259,36.45227084867656,128.18984993733466,53.59999847412109,6122.7,16.0
2260,36.452293479815125,128.18986292928457,53.59999847412109,6125.5,16.0
2261,36.45231728442013,128.18987550213933,53.59999847412109,6128.4,16.0
2262,36.45233865827322,128.18989008665085,53.59999847412109,6131.1,16.0
2263,36.45236103795469,128.1899052578956,53.59999847412109,6133.9,16.0
2264,36.452382998541,128.18991816602647,53.59999847412109,6136.6,16.0
2265,36.45240454003215,128.18993006832898,53.59999847412109,6139.2,16.0
2266,36.4524242375046,128.18994423374534,53.59999847412109,6141.8,16.0
2267,36.45244770683348,128.18995588459074,53.59999847412109,6144.6,16.0
2268,36.45247193053365,128.18997122347355,53.59999847412109,6147.6,16.0
2269,36.452495735138655,128.18998740054667,53.59999847412109,6150.6,16.0
2270,36.45251794718206,128.1900033261627,53.59999847412109,6153.5,16.0
2271,36.45254041068256,128.19001715630293,53.59999847412109,6156.3,16.0
2272,36.45256346091628,128.19003182463348,53.59999847412109,6159.1,16.0
2273,36.45258382894099,128.19004875607789,53.59999847412109,6161.9,16.0
2274,36.4526039455086,128.19006786681712,53.59999847412109,6164.7,16.0
2275,36.45262364298105,128.1900884024799,53.59999847412109,6167.5,16.0
2276,36.4526451844722,128.19010860286653,53.59999847412109,6170.5,16.0
2277,36.45266504958272,128.19012796506286,53.59999847412109,6173.3,16.0
2278,36.45268524996936,128.19014715962112,53.59999847412109,6176.2,16.0
2279,36.452704947441816,128.19016727618873,53.59999847412109,6179.0,16.0
2280,36.452724477276206,128.19018848240376,53.59999847412109,6181.9,16.0
2281,36.45274417474866,128.190210275352,53.59999847412109,6184.8,16.0
2282,36.45276261493564,128.19023441523314,53.59999847412109,6187.8,16.0
2283,36.4527799654752,128.1902581360191,53.59999847412109,6190.7,16.0
2284,36.45279614254832,128.19028118625283,53.59999847412109,6193.4,16.0
2285,36.45281248725951,128.19030599668622,53.59999847412109,6196.3,16.0
2286,36.452827574685216,128.1903294660151,53.59999847412109,6199.0,16.0
2287,36.45284291356802,128.1903553660959,53.59999847412109,6201.8,16.0
2288,36.45285892300308,128.19038596004248,53.59999847412109,6205.1,16.0
2289,36.45287401042879,128.19041487760842,53.400001525878906,6208.2,16.0
2290,36.45288784056902,128.19044438190758,53.400001525878906,6211.2,16.0
2291,36.45289982669056,128.19047413766384,53.400001525878906,6214.2,16.0
2292,36.45291005261242,128.19050355814397,53.400001525878906,6217.1,16.0
2293,36.45292011089623,128.19053281098604,53.400001525878906,6219.9,16.0
2294,36.452929163351655,128.19056005217135,53.400001525878906,6222.6,16.0
2295,36.45293779671192,128.19059064611793,53.400001525878906,6225.5,16.0
2296,36.45294617861509,128.19062023423612,53.400001525878906,6228.3,16.0
2297,36.45295388996601,128.1906500738114,53.400001525878906,6231.1,16.0
2298,36.45296218805015,128.19067848846316,53.400001525878906,6233.8,16.0
2299,36.45296864211559,128.19070992060006,53.400001525878906,6236.7,16.0
2300,36.452976102009416,128.19074076600373,53.400001525878906,6239.6,16.0
2301,36.45298381336033,128.19077035412192,53.400001525878906,6242.3,16.0
2302,36.45298909395933,128.19080153480172,53.20000076293945,6245.2,16.0
2303,36.45299596711993,128.19083145819604,53.20000076293945,6248.0,16.0
2304,36.45300267264247,128.19086372852323,53.20000076293945,6251.0,16.0
2305,36.453008875250816,128.19089222699404,53.20000076293945,6253.6,16.0
2306,36.45301440730691,128.1909224856645,53.20000076293945,6256.4,16.0
2307,36.45302035845816,128.19095433689654,53.20000076293945,6259.3,16.0
2308,36.45302505232394,128.19098132662475,53.20000076293945,6261.8,16.0
2309,36.45303091965616,128.191013680771,53.20000076293945,6264.7,16.0
2310,36.453037625178695,128.19104402326047,53.20000076293945,6267.5,16.0
2311,36.45304407924414,128.19107956252992,53.20000076293945,6270.8,16.0
2312,36.45305028185248,128.19111216813326,53.20000076293945,6273.8,16.0
2313,36.4530564006418,128.1911452766508,53.20000076293945,6276.8,16.0
2314,36.453060591593385,128.1911752000451,53.20000076293945,6279.6,16.0
2315,36.45306503400207,128.19120327942073,53.20000076293945,6282.1,16.0
2316,36.45307031460106,128.19123077206314,53.20000076293945,6284.6,16.0
2317,36.45307567901909,128.19125968962908,53.20000076293945,6287.3,16.0
2318,36.453082552179694,128.19129028357565,53.20000076293945,6290.1,16.0
2319,36.45308825187385,128.19132221862674,53.20000076293945,6293.1,16.0
2320,36.45309361629188,128.1913575064391,53.20000076293945,6296.3,16.0
2321,36.45309906452894,128.19139338098466,53.20000076293945,6299.5,16.0
2322,36.453104512766,128.19142690859735,53.20000076293945,6302.6,16.0
2323,36.453109793365,128.1914587598294,53.20000076293945,6305.5,16.0
2324,36.45311448723078,128.19148767739534,53.20000076293945,6308.1,16.0
2325,36.45311800763011,128.19151500239968,53.20000076293945,6310.6,16.0
2326,36.45311909727752,128.19154576398432,53.20000076293945,6313.4,16.0
2327,36.45312580280006,128.1915779504925,53.20000076293945,6316.3,16.0
2328,36.453130999580026,128.1916104722768,53.20000076293945,6319.3,16.0
2329,36.45313720218837,128.19163913838565,53.20000076293945,6322.0,16.0
2330,36.45314030349255,128.19166688248515,53.20000076293945,6324.5,16.0
2331,36.45314306952059,128.19169965572655,53.20000076293945,6327.4,16.0
2332,36.45314843393862,128.19173276424408,53.20000076293945,6330.4,16.0
2333,36.45315388217568,128.19176369346678,53.20000076293945,6333.3,16.0
2334,36.45315991714597,128.1917917728424,53.20000076293945,6335.9,16.0
2335,36.453165113925934,128.19182194769382,53.20000076293945,6338.6,16.0
2336,36.453170059248805,128.19185581058264,53.20000076293945,6341.7,16.0
2337,36.45317508839071,128.19189000874758,53.20000076293945,6344.8,16.0
2338,36.45317944698036,128.19192278198898,53.20000076293945,6347.8,16.0
2339,36.45318388938904,128.19195396266878,53.20000076293945,6350.6,16.0
2340,36.453188583254814,128.19198774173856,53.20000076293945,6353.7,16.0
2341,36.45319378003478,128.19202227517962,53.20000076293945,6356.8,16.0
2342,36.45319771952927,128.1920531205833,53.20000076293945,6359.6,16.0
2343,36.4532014913857,128.19208145141602,53.20000076293945,6362.2,16.0
2344,36.45320601761341,128.19211246445775,53.20000076293945,6365.0,16.0
2345,36.45321230404079,128.1921456567943,53.20000076293945,6368.1,16.0
2346,36.45321775227785,128.19217692129314,53.20000076293945,6370.9,16.0
2347,36.45322252996266,128.19220734760165,53.20000076293945,6373.7,16.0
2348,36.4532271400094,128.19223936647177,53.0,6376.6,16.0
2349,36.45323166623712,128.19227314554155,53.0,6379.7,16.0
2350,36.453237449750304,128.1923070922494,53.0,6382.8,16.0
2351,36.453245244920254,128.19233785383403,53.0,6385.7,16.0
2352,36.45325094461441,128.19236727431417,53.0,6388.4,16.0
2353,36.45325471647084,128.19239426404238,53.0,6390.8,16.0
2354,36.453258991241455,128.19242351688445,53.0,6393.5,16.0
2355,36.453263852745295,128.1924524344504,53.0,6396.1,16.0
2356,36.45326913334429,128.19248386658728,53.0,6399.0,16.0
2357,36.45327407866717,128.1925135385245,53.0,6401.7,16.0
2358,36.4532794430852,128.1925454735756,53.0,6404.6,16.0
2359,36.45328480750322,128.19257833063602,53.0,6407.6,16.0
2360,36.453290255740285,128.19261068478227,53.0,6410.6,16.0
2361,36.453296625986695,128.19264077581465,53.0,6413.4,16.0
2362,36.45330182276666,128.19267120212317,53.0,6416.1,16.0
2363,36.45330676808953,128.1927008740604,53.0,6418.8,16.0
2364,36.453312803059816,128.19273121654987,53.0,6421.6,16.0
2365,36.453319508582354,128.19276206195354,53.0,6424.5,16.0
2366,36.45332713611424,128.1927960086614,53.0,6427.7,16.0
2367,36.4533307403326,128.19282727316022,53.0,6430.5,16.0
2368,36.45333509892225,128.19285820238292,53.0,6433.3,16.0
2369,36.45333979278803,128.19288946688175,53.0,6436.1,16.0
2370,36.45334524102509,128.19292232394218,53.0,6439.1,16.0
2371,36.45335052162409,128.19295350462198,53.0,6442.0,16.0
2372,36.4533568918705,128.19298569113016,53.0,6444.9,16.0
2373,36.45336234010756,128.19301812909544,53.0,6447.9,16.0
2374,36.45336661487818,128.19305232726038,53.0,6451.0,16.0
2375,36.4533708896488,128.19308535195887,53.0,6454.0,16.0
2376,36.453374745324254,128.1931155268103,53.0,6456.7,16.0
2377,36.453379355371,128.19314771331847,53.0,6459.7,16.0
2378,36.45338580943644,128.1931789778173,53.0,6462.5,16.0
2379,36.45339217968285,128.19321066141129,53.20000076293945,6465.5,16.0
2380,36.45339846611023,128.1932426802814,53.20000076293945,6468.4,16.0
2381,36.45340357907117,128.19327394478023,53.20000076293945,6471.3,16.0
2382,36.45340911112726,128.1933031976223,53.20000076293945,6473.9,16.0
2383,36.45341355353594,128.1933338753879,53.20000076293945,6476.7,16.0
2384,36.45341950468719,128.19336379878223,53.20000076293945,6479.5,16.0
2385,36.45342889241874,128.19339925423265,53.20000076293945,6482.8,16.0
2386,36.453430987894535,128.19342708215115,53.20000076293945,6485.3,16.0
2387,36.453433418646455,128.19345952011645,53.20000076293945,6488.2,16.0
2388,36.45343132317066,128.19349539466202,53.20000076293945,6491.5,16.0
2389,36.4534398727119,128.19352422840893,53.20000076293945,6494.2,16.0
2390,36.4534449018538,128.1935537327081,53.400001525878906,6496.9,16.0
2391,36.45345043390989,128.19358298555017,53.400001525878906,6499.6,16.0
2392,36.45345722325146,128.19361626170576,53.400001525878906,6502.7,16.0
2393,36.45346594043076,128.19365054368973,53.400001525878906,6505.9,16.0
2394,36.453474489972,128.1936816405505,53.400001525878906,6508.8,16.0
2395,36.45348220132291,128.19371374323964,53.400001525878906,6511.8,16.0
2396,36.45348781719804,128.19374492391944,53.400001525878906,6514.7,16.0
2397,36.45349318161607,128.1937730871141,53.400001525878906,6517.3,16.0
2398,36.45349862985313,128.19380208849907,53.400001525878906,6519.9,16.0
2399,36.45350391045213,128.19383159279823,53.400001525878906,6522.6,16.0
2400,36.453513130545616,128.19385740906,53.400001525878906,6525.2,16.0
2401,36.45352142862976,128.19388599134982,53.400001525878906,6527.9,16.0
2402,36.45353056490421,128.19391616620123,53.400001525878906,6530.8,16.0
2403,36.45354020409286,128.19394818507135,53.400001525878906,6533.8,16.0
2404,36.45354825071991,128.19397877901793,53.400001525878906,6536.7,16.0
2405,36.45355629734695,128.19400467909873,53.400001525878906,6539.2,16.0
2406,36.45356551744044,128.1940313335508,53.400001525878906,6541.8,16.0
2407,36.45357264205813,128.1940606702119,53.400001525878906,6544.5,16.0
2408,36.45358010195196,128.19409118033946,53.400001525878906,6547.4,16.0
2409,36.45358622074127,128.19412202574313,53.400001525878906,6550.2,16.0
2410,36.453593261539936,128.19415169768035,53.59999847412109,6553.0,16.0
2411,36.45360139198601,128.19418078288436,53.59999847412109,6555.7,16.0
2412,36.453612288460135,128.19421355612576,53.59999847412109,6558.9,16.0
2413,36.453619580715895,128.1942480057478,53.59999847412109,6562.1,16.0
2414,36.45362947136164,128.1942837126553,53.59999847412109,6565.5,16.0
2415,36.453638691455126,128.19431447423997,53.59999847412109,6568.4,16.0
2416,36.45364782772958,128.19434615783393,53.59999847412109,6571.4,16.0
2417,36.4536557905376,128.19437582977116,53.59999847412109,6574.2,16.0
2418,36.45366635173559,128.1944060884416,53.79999923706055,6577.2,16.0
2419,36.45367498509586,128.1944356765598,53.79999923706055,6580.0,16.0
2420,36.45368336699903,128.19446509703994,53.79999923706055,6582.8,16.0
2421,36.45369116216898,128.19449367932975,53.79999923706055,6585.5,16.0
2422,36.453700214624405,128.19452318362892,53.79999923706055,6588.3,16.0
2423,36.4537089318037,128.19455151446164,53.79999923706055,6591.0,16.0
2424,36.453716391697526,128.1945759057999,53.79999923706055,6593.3,16.0
2425,36.45372536033392,128.19460809230804,54.0,6596.4,16.0
2426,36.45373416133225,128.19463868625462,54.0,6599.3,16.0
2427,36.45374388433993,128.1946701183915,54.0,6602.3,16.0
2428,36.453751595690846,128.19469844922423,54.20000076293945,6605.0,16.0
2429,36.4537593908608,128.19472678005695,54.20000076293945,6607.7,16.0
2430,36.45376852713525,128.19475745782256,54.20000076293945,6610.6,16.0
2431,36.45377732813358,128.19478788413107,54.20000076293945,6613.5,16.0
2432,36.45378747023642,128.19481738843024,54.400001525878906,6616.3,16.0
2433,36.45379702560604,128.194845803082,54.400001525878906,6619.1,16.0
2434,36.45380649715662,128.19487430155277,54.400001525878906,6621.9,16.0
2435,36.45381605252624,128.19490313529968,54.59999847412109,6624.6,16.0
2436,36.45382669754326,128.1949319690466,54.59999847412109,6627.5,16.0
2437,36.45383776165545,128.19496038369834,54.59999847412109,6630.3,16.0
2438,36.45384748466313,128.19498955272138,54.79999923706055,6633.1,16.0
2439,36.45385896787048,128.1950192246586,54.79999923706055,6636.1,16.0
2440,36.45386944524944,128.19504998624325,55.0,6639.1,16.0
2441,36.4538801740855,128.19507923908532,55.0,6641.9,16.0
2442,36.45389165729284,128.19510681554675,55.0,6644.7,16.0
2443,36.45390213467181,128.19513305090368,55.0,6647.3,16.0
2444,36.45391345024109,128.1951592862606,55.20000076293945,6650.0,16.0
2445,36.45392443053424,128.19518820382655,55.400001525878906,6652.9,16.0
2446,36.45393507555127,128.19521443918347,55.400001525878906,6655.5,16.0
2447,36.45394798368216,128.19524025544524,55.59999847412109,6658.2,16.0
2448,36.45396399311721,128.19526699371636,55.59999847412109,6661.2,16.0
2449,36.453982098028064,128.1952907145023,55.79999923706055,6664.1,16.0
2450,36.45399995148182,128.195310998708,56.0,6666.8,16.0
2451,36.4540199842304,128.19532969035208,56.0,6669.6,16.0
2452,36.45404764451087,128.1953410897404,56.20000076293945,6672.8,16.0
2453,36.45407094620168,128.1953548360616,56.20000076293945,6675.7,16.0
2454,36.45409399643541,128.19536615163088,56.20000076293945,6678.4,16.0
2455,36.4541148673743,128.19537822157145,56.20000076293945,6681.0,16.0
2456,36.45413640886545,128.19538819603622,56.20000076293945,6683.6,16.0
2457,36.454163901507854,128.1953937280923,56.400001525878906,6686.7,16.0
2458,36.45419047214091,128.19540202617645,56.400001525878906,6689.7,16.0
2459,36.45421603694558,128.19541133008897,56.400001525878906,6692.7,16.0
2460,36.45424026064575,128.1954214721918,56.400001525878906,6695.5,16.0
2461,36.45426322706044,128.19543136283755,56.400001525878906,6698.2,16.0
2462,36.45428560674191,128.1954428460449,56.400001525878906,6700.9,16.0
2463,36.45431376993656,128.19544938392937,56.400001525878906,6704.1,16.0
2464,36.45434151403606,128.19545717909932,56.400001525878906,6707.3,16.0
2465,36.45436808466911,128.19546572864056,56.400001525878906,6710.3,16.0
2466,36.45439331419766,128.1954742781818,56.400001525878906,6713.2,16.0
2467,36.45441787317395,128.19547964259982,56.400001525878906,6716.0,16.0
2468,36.45444226451218,128.19548492319882,56.400001525878906,6718.7,16.0
2469,36.45446690730751,128.1954904552549,56.400001525878906,6721.5,16.0
2470,36.45448978990317,128.19549724459648,56.400001525878906,6724.1,16.0
2471,36.45451258867979,128.19550302810967,56.400001525878906,6726.7,16.0
2472,36.45453723147512,128.19551006890833,56.59999847412109,6729.5,16.0
2473,36.454561119899154,128.19551886990666,56.59999847412109,6732.3,16.0
2474,36.454583164304495,128.1955266650766,56.59999847412109,6734.9,16.0
2475,36.45460889674723,128.1955340411514,56.59999847412109,6737.8,16.0
2476,36.45463412627578,128.19554183632135,56.59999847412109,6740.7,16.0
2477,36.454659858718514,128.19555139169097,56.59999847412109,6743.7,16.0
2478,36.45468533970416,128.1955596897751,56.59999847412109,6746.6,16.0
2479,36.45470964722335,128.1955681554973,56.59999847412109,6749.4,16.0
2480,36.45473026670516,128.19557385519147,56.79999923706055,6751.8,16.0
2481,36.45475289784372,128.19558148272336,56.79999923706055,6754.4,16.0
2482,36.454779133200645,128.1955906189978,56.79999923706055,6757.4,16.0
2483,36.45480377599597,128.19559975527227,56.79999923706055,6760.2,16.0
2484,36.45482464693487,128.19560956209898,56.79999923706055,6762.7,16.0
2485,36.45484736189246,128.19561718963087,56.79999923706055,6765.3,16.0
2486,36.45487032830715,128.19562347605824,56.79999923706055,6768.0,16.0
